"date","location","word","value"
2020-10-08,"South Carolina","hurt",-2
2020-10-08,"South Carolina","hurt",-2
2020-10-08,"South Carolina","rich",2
2020-10-08,"South Carolina","worry",-3
2020-10-08,"South Carolina","lost",-3
2020-10-09,"South Carolina","refused",-2
2020-10-09,"South Carolina","contagious",-1
2020-10-09,"South Carolina","love",3
2020-10-09,"South Carolina","hug",2
2020-10-15,"South Carolina","wow",4
2020-10-15,"South Carolina","liar",-3
2020-10-16,"South Carolina","dear",2
2020-10-18,"South Carolina","riots",-2
2020-10-18,"South Carolina","riots",-2
2020-03-27,"South Dakota","top",2
2020-03-27,"South Dakota","arrested",-3
2020-03-27,"South Dakota","threat",-2
2020-03-27,"South Dakota","kill",-3
2020-03-27,"South Dakota","condemn",-2
2020-03-27,"South Dakota","stupid",-2
2020-03-27,"South Dakota","dead",-3
2020-03-27,"South Dakota","death",-2
2020-05-31,"South Dakota","supporting",1
2020-05-31,"South Dakota","failing",-2
2020-05-31,"South Dakota","care",2
2020-05-31,"South Dakota","disgusting",-3
2020-06-09,"South Dakota","loose",-3
2020-07-17,"South Dakota","fight",-1
2020-07-17,"South Dakota","dumb",-3
2020-07-17,"South Dakota","shit",-4
2020-07-17,"South Dakota","denies",-2
2020-08-29,"South Dakota","blame",-2
2020-09-03,"South Dakota","crisis",-3
2020-09-03,"South Dakota","wtf",-4
2020-09-03,"South Dakota","crisis",-3
2020-09-03,"South Dakota","crisis",-3
2020-09-03,"South Dakota","crisis",-3
2020-09-18,"South Dakota","stop",-1
2020-02-19,"Tennessee","fantastic",4
2020-02-19,"Tennessee","struck",-1
2020-02-22,"Tennessee","enjoy",2
2020-02-22,"Tennessee","tired",-2
2020-03-12,"Tennessee","hate",-3
2020-03-12,"Tennessee","damn",-4
2020-03-19,"Tennessee","stupid",-2
2020-03-23,"Tennessee","award",3
2020-03-23,"Tennessee","winner",4
2020-03-25,"Tennessee","threat",-2
2020-03-25,"Tennessee","miss",-2
2020-03-26,"Tennessee","active",1
2020-03-26,"Tennessee","gaining",2
2020-03-26,"Tennessee","stopping",-1
2020-03-26,"Tennessee","absentee",-1
2020-03-26,"Tennessee","excitement",3
2020-03-26,"Tennessee","hope",2
2020-04-01,"Tennessee","worried",-3
2020-04-01,"Tennessee","suicide",-2
2020-04-01,"Tennessee","suicide",-2
2020-04-01,"Tennessee","worried",-3
2020-04-01,"Tennessee","hell",-4
2020-04-01,"Tennessee","worried",-3
2020-04-01,"Tennessee","damn",-4
2020-04-11,"Tennessee","hard",-1
2020-04-29,"Tennessee","debt",-2
2020-04-29,"Tennessee","lack",-2
2020-05-03,"Tennessee","hope",2
2020-05-03,"Tennessee","hoping",2
2020-05-04,"Tennessee","disappointing",-2
2020-05-04,"Tennessee","sad",-2
2020-05-04,"Tennessee","block",-1
2020-05-04,"Tennessee","forced",-1
2020-05-04,"Tennessee","hard",-1
2020-05-11,"Tennessee","unemployment",-2
2020-05-11,"Tennessee","prevent",-1
2020-05-11,"Tennessee","doubt",-1
2020-05-19,"Tennessee","demands",-1
2020-05-19,"Tennessee","neglecting",-2
2020-05-20,"Tennessee","lucky",3
2020-05-20,"Tennessee","happy",3
2020-05-20,"Tennessee","victims",-3
2020-05-20,"Tennessee","died",-3
2020-05-20,"Tennessee","forced",-1
2020-05-20,"Tennessee","admit",-1
2020-05-20,"Tennessee","empty",-1
2020-05-20,"Tennessee","empty",-1
2020-05-20,"Tennessee","killed",-3
2020-05-20,"Tennessee","murder",-2
2020-05-24,"Tennessee","god",1
2020-05-24,"Tennessee","reach",1
2020-05-24,"Tennessee","lost",-3
2020-06-27,"Tennessee","destroyed",-3
2020-06-27,"Tennessee","lol",3
2020-06-27,"Tennessee","recession",-2
2020-06-27,"Tennessee","lol",3
2020-06-27,"Tennessee","yeah",1
2020-06-27,"Tennessee","won",3
2020-06-27,"Tennessee","opportunity",2
2020-06-27,"Tennessee","lost",-3
2020-06-27,"Tennessee","war",-2
2020-06-27,"Tennessee","evil",-3
2020-06-27,"Tennessee","evil",-3
2020-06-27,"Tennessee","stupid",-2
2020-06-28,"Tennessee","death",-2
2020-06-28,"Tennessee","flu",-2
2020-06-28,"Tennessee","joke",2
2020-07-06,"Tennessee","illness",-2
2020-07-06,"Tennessee","death",-2
2020-07-21,"Tennessee","hell",-4
2020-07-21,"Tennessee","yeah",1
2020-07-26,"Tennessee","helping",2
2020-07-26,"Tennessee","hurting",-2
2020-08-09,"Tennessee","chance",2
2020-08-09,"Tennessee","positive",2
2020-08-09,"Tennessee","severe",-2
2020-08-09,"Tennessee","death",-2
2020-08-15,"Tennessee","missing",-2
2020-08-15,"Tennessee","hoax",-2
2020-08-15,"Tennessee","promise",1
2020-08-15,"Tennessee","pain",-2
2020-08-15,"Tennessee","feeling",1
2020-08-15,"Tennessee","smart",1
2020-08-15,"Tennessee","god",1
2020-09-10,"Tennessee","infected",-2
2020-09-10,"Tennessee","risk",-2
2020-09-10,"Tennessee","disorder",-2
2020-09-10,"Tennessee","opportunity",2
2020-09-10,"Tennessee","kill",-3
2020-09-19,"Tennessee","hell",-4
2020-09-19,"Tennessee","worse",-3
2020-09-19,"Tennessee","god",1
2020-09-19,"Tennessee","bless",2
2020-09-19,"Tennessee","lost",-3
2020-09-19,"Tennessee","faith",1
2020-09-24,"Tennessee","cancelled",-1
2020-09-26,"Tennessee","sick",-2
2020-09-28,"Tennessee","anger",-3
2020-10-06,"Tennessee","pressure",-1
2020-10-06,"Tennessee","favorites",2
2020-10-06,"Tennessee","warning",-3
2020-10-06,"Tennessee","wrong",-2
2020-10-16,"Tennessee","top",2
2020-10-16,"Tennessee","hell",-4
2020-10-17,"Tennessee","risk",-2
2020-10-17,"Tennessee","benefit",2
2020-10-17,"Tennessee","enlightened",2
2020-10-17,"Tennessee","solution",1
2020-02-01,"Texas","violent",-3
2020-02-07,"Texas","luck",3
2020-02-07,"Texas","ugly",-3
2020-02-07,"Texas","death",-2
2020-02-07,"Texas","stop",-1
2020-02-07,"Texas","foolish",-2
2020-02-07,"Texas","selfish",-3
2020-02-11,"Texas","peril",-2
2020-02-11,"Texas","fail",-2
2020-02-12,"Texas","loss",-3
2020-02-12,"Texas","safe",1
2020-02-12,"Texas","won",3
2020-02-12,"Texas","fresh",1
2020-02-12,"Texas","afraid",-2
2020-02-12,"Texas","ruined",-2
2020-02-12,"Texas","chances",2
2020-02-12,"Texas","favorite",2
2020-02-13,"Texas","beloved",3
2020-02-13,"Texas","join",1
2020-02-13,"Texas","safety",1
2020-02-16,"Texas","wrong",-2
2020-02-17,"Texas","hard",-1
2020-02-17,"Texas","top",2
2020-02-17,"Texas","amazing",4
2020-02-20,"Texas","starving",-2
2020-02-22,"Texas","sad",-2
2020-02-22,"Texas","racism",-3
2020-02-22,"Texas","share",1
2020-02-22,"Texas","silly",-1
2020-02-22,"Texas","increased",1
2020-02-22,"Texas","debt",-2
2020-02-22,"Texas","support",2
2020-02-22,"Texas","crazy",-2
2020-02-22,"Texas","pay",-1
2020-02-22,"Texas","rich",2
2020-02-22,"Texas","pay",-1
2020-02-22,"Texas","fools",-2
2020-02-22,"Texas","pay",-1
2020-02-22,"Texas","increase",1
2020-02-22,"Texas","debt",-2
2020-02-22,"Texas","debt",-2
2020-02-22,"Texas","pay",-1
2020-02-23,"Texas","safely",1
2020-02-26,"Texas","admit",-1
2020-03-03,"Texas","unmatched",1
2020-03-05,"Texas","cry",-1
2020-03-05,"Texas","died",-3
2020-03-05,"Texas","cancer",-1
2020-03-05,"Texas","forget",-1
2020-03-05,"Texas","accidents",-2
2020-03-05,"Texas","loser",-3
2020-03-05,"Texas","fan",3
2020-03-05,"Texas","blessing",3
2020-03-05,"Texas","broke",-1
2020-03-05,"Texas","yeah",1
2020-03-05,"Texas","save",2
2020-03-05,"Texas","fear",-2
2020-03-05,"Texas","strange",-1
2020-03-05,"Texas","fear",-2
2020-03-05,"Texas","fear",-2
2020-03-05,"Texas","fit",1
2020-03-09,"Texas","hard",-1
2020-03-09,"Texas","trust",1
2020-03-09,"Texas","steals",-2
2020-03-09,"Texas","pay",-1
2020-03-09,"Texas","failed",-2
2020-03-09,"Texas","trust",1
2020-03-11,"Texas","positive",2
2020-03-11,"Texas","blame",-2
2020-03-11,"Texas","agrees",1
2020-03-11,"Texas","won",3
2020-03-11,"Texas","luckily",3
2020-03-11,"Texas","unemployment",-2
2020-03-11,"Texas","suck",-3
2020-03-14,"Texas","hope",2
2020-03-14,"Texas","enjoy",2
2020-03-14,"Texas","win",4
2020-03-14,"Texas","easy",1
2020-03-17,"Texas","fine",2
2020-03-17,"Texas","worry",-3
2020-03-18,"Texas","love",3
2020-03-18,"Texas","dead",-3
2020-03-18,"Texas","died",-3
2020-03-18,"Texas","shocked",-2
2020-03-18,"Texas","killed",-3
2020-03-18,"Texas","hard",-1
2020-03-18,"Texas","fool",-2
2020-03-18,"Texas","terribly",-3
2020-03-18,"Texas","sad",-2
2020-03-18,"Texas","selfish",-3
2020-03-18,"Texas","hope",2
2020-03-18,"Texas","piss",-4
2020-03-18,"Texas","fire",-2
2020-03-18,"Texas","battle",-1
2020-03-18,"Texas","wealth",3
2020-03-19,"Texas","devastating",-2
2020-03-20,"Texas","safety",1
2020-03-20,"Texas","admit",-1
2020-03-20,"Texas","positive",2
2020-03-20,"Texas","glad",3
2020-03-20,"Texas","enjoy",2
2020-03-20,"Texas","loved",3
2020-03-22,"Texas","drop",-1
2020-03-25,"Texas","kill",-3
2020-03-25,"Texas","disaster",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","super",3
2020-03-25,"Texas","killed",-3
2020-03-25,"Texas","cares",2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","lack",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","reach",1
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","reaches",1
2020-03-25,"Texas","die",-3
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","reach",1
2020-03-25,"Texas","hope",2
2020-03-25,"Texas","disaster",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","hard",-1
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","scare",-2
2020-03-25,"Texas","kill",-3
2020-03-25,"Texas","bad",-3
2020-03-25,"Texas","losing",-3
2020-03-25,"Texas","killing",-3
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","cares",2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","cares",2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","reaches",1
2020-03-25,"Texas","die",-3
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","reach",1
2020-03-25,"Texas","hope",2
2020-03-25,"Texas","disaster",-2
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","hard",-1
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","scare",-2
2020-03-25,"Texas","kill",-3
2020-03-25,"Texas","bad",-3
2020-03-25,"Texas","losing",-3
2020-03-25,"Texas","killing",-3
2020-03-25,"Texas","death",-2
2020-03-25,"Texas","cares",2
2020-03-25,"Texas","death",-2
2020-03-27,"Texas","shit",-4
2020-03-27,"Texas","kill",-3
2020-03-31,"Texas","joy",3
2020-03-31,"Texas","desperate",-3
2020-04-01,"Texas","vulnerable",-2
2020-04-01,"Texas","ill",-2
2020-04-01,"Texas","safe",1
2020-04-01,"Texas","compassionate",2
2020-04-03,"Texas","responsible",2
2020-04-03,"Texas","sad",-2
2020-04-03,"Texas","cares",2
2020-04-03,"Texas","hurting",-2
2020-04-03,"Texas","shit",-4
2020-04-03,"Texas","death",-2
2020-04-03,"Texas","ignorance",-2
2020-04-05,"Texas","suffer",-2
2020-04-05,"Texas","die",-3
2020-04-05,"Texas","ashamed",-2
2020-04-05,"Texas","sick",-2
2020-04-05,"Texas","ashamed",-2
2020-04-05,"Texas","positive",2
2020-04-05,"Texas","won",3
2020-04-05,"Texas","worse",-3
2020-04-05,"Texas","flu",-2
2020-04-05,"Texas","won",3
2020-04-05,"Texas","jokes",2
2020-04-05,"Texas","protect",1
2020-04-05,"Texas","risk",-2
2020-04-05,"Texas","safety",1
2020-04-05,"Texas","hope",2
2020-04-11,"Texas","free",1
2020-04-11,"Texas","negative",-2
2020-04-11,"Texas","hard",-1
2020-04-11,"Texas","success",2
2020-04-11,"Texas","crisis",-3
2020-04-18,"Texas","struggling",-2
2020-04-18,"Texas","deficit",-2
2020-04-18,"Texas","won",3
2020-04-20,"Texas","hate",-3
2020-04-20,"Texas","mistake",-2
2020-04-20,"Texas","apologize",-1
2020-04-22,"Texas","yeah",1
2020-04-22,"Texas","cares",2
2020-04-22,"Texas","kill",-3
2020-04-22,"Texas","worse",-3
2020-04-22,"Texas","failure",-2
2020-04-22,"Texas","worse",-3
2020-04-25,"Texas","benefit",2
2020-05-01,"Texas","safe",1
2020-05-03,"Texas","chances",2
2020-05-03,"Texas","harm",-2
2020-05-03,"Texas","bad",-3
2020-05-03,"Texas","sick",-2
2020-05-03,"Texas","bad",-3
2020-05-05,"Texas","recession",-2
2020-05-05,"Texas","inconvenient",-2
2020-05-07,"Texas","stop",-1
2020-05-07,"Texas","lovely",3
2020-05-07,"Texas","lovely",3
2020-05-07,"Texas","fair",2
2020-05-11,"Texas","suffer",-2
2020-05-11,"Texas","selfish",-3
2020-05-11,"Texas","hopeless",-2
2020-05-11,"Texas","death",-2
2020-05-11,"Texas","hell",-4
2020-05-11,"Texas","god",1
2020-05-12,"Texas","immune",1
2020-05-12,"Texas","stop",-1
2020-05-12,"Texas","hell",-4
2020-05-12,"Texas","fucking",-4
2020-05-12,"Texas","fucking",-4
2020-05-13,"Texas","stop",-1
2020-05-16,"Texas","prosecute",-1
2020-05-16,"Texas","affected",-1
2020-05-16,"Texas","died",-3
2020-05-16,"Texas","insult",-2
2020-05-16,"Texas","died",-3
2020-05-16,"Texas","agree",1
2020-05-16,"Texas","lack",-2
2020-05-16,"Texas","chance",2
2020-05-16,"Texas","win",4
2020-05-16,"Texas","frightening",-3
2020-05-16,"Texas","death",-2
2020-05-20,"Texas","liar",-3
2020-05-20,"Texas","bully",-2
2020-05-20,"Texas","moron",-3
2020-05-20,"Texas","stop",-1
2020-05-20,"Texas","success",2
2020-05-21,"Texas","selfish",-3
2020-05-21,"Texas","true",2
2020-05-21,"Texas","hope",2
2020-05-21,"Texas","top",2
2020-05-21,"Texas","united",1
2020-05-21,"Texas","racism",-3
2020-05-21,"Texas","hate",-3
2020-05-23,"Texas","dead",-3
2020-05-23,"Texas","dead",-3
2020-05-23,"Texas","death",-2
2020-05-26,"Texas","god",1
2020-05-26,"Texas","bless",2
2020-05-26,"Texas","feeling",1
2020-05-26,"Texas","hug",2
2020-05-30,"Texas","fine",2
2020-05-30,"Texas","missed",-2
2020-05-31,"Texas","lied",-2
2020-05-31,"Texas","promised",1
2020-05-31,"Texas","promised",1
2020-05-31,"Texas","disappear",-1
2020-05-31,"Texas","surviving",2
2020-05-31,"Texas","lol",3
2020-06-02,"Texas","war",-2
2020-06-03,"Texas","worthless",-2
2020-06-03,"Texas","ignore",-1
2020-06-03,"Texas","madness",-3
2020-06-03,"Texas","severe",-2
2020-06-03,"Texas","active",1
2020-06-03,"Texas","died",-3
2020-06-03,"Texas","wrong",-2
2020-06-03,"Texas","bad",-3
2020-06-03,"Texas","killed",-3
2020-06-03,"Texas","incompetence",-2
2020-06-03,"Texas","criminals",-3
2020-06-03,"Texas","share",1
2020-06-03,"Texas","free",1
2020-06-03,"Texas","severe",-2
2020-06-03,"Texas","safe",1
2020-06-03,"Texas","eager",2
2020-06-03,"Texas","cares",2
2020-06-03,"Texas","lawsuit",-2
2020-06-03,"Texas","fired",-2
2020-06-03,"Texas","severe",-2
2020-06-03,"Texas","safe",1
2020-06-03,"Texas","crap",-3
2020-06-04,"Texas","mistakes",-2
2020-06-05,"Texas","prevented",-1
2020-06-05,"Texas","ill",-2
2020-06-05,"Texas","protect",1
2020-06-05,"Texas","trust",1
2020-06-05,"Texas","refuse",-2
2020-06-05,"Texas","tragic",-2
2020-06-05,"Texas","death",-2
2020-06-05,"Texas","demanding",-1
2020-06-05,"Texas","safe",1
2020-06-07,"Texas","deficit",-2
2020-06-07,"Texas","idiot",-3
2020-06-07,"Texas","strong",2
2020-06-07,"Texas","fuck",-4
2020-06-07,"Texas","bankrupt",-3
2020-06-07,"Texas","shit",-4
2020-06-08,"Texas","crisis",-3
2020-06-08,"Texas","crisis",-3
2020-06-09,"Texas","crisis",-3
2020-06-10,"Texas","love",3
2020-06-12,"Texas","free",1
2020-06-13,"Texas","helping",2
2020-06-13,"Texas","needy",-2
2020-06-13,"Texas","helping",2
2020-06-13,"Texas","needy",-2
2020-06-13,"Texas","helping",2
2020-06-13,"Texas","needy",-2
2020-06-13,"Texas","helping",2
2020-06-13,"Texas","needy",-2
2020-06-15,"Texas","regretted",-2
2020-06-15,"Texas","combat",-1
2020-06-15,"Texas","reckless",-2
2020-06-15,"Texas","suffering",-2
2020-06-15,"Texas","regretted",-2
2020-06-15,"Texas","combat",-1
2020-06-15,"Texas","reckless",-2
2020-06-15,"Texas","suffering",-2
2020-06-16,"Texas","criminal",-3
2020-06-16,"Texas","saved",2
2020-06-16,"Texas","destroying",-3
2020-06-16,"Texas","superb",5
2020-06-17,"Texas","attacking",-1
2020-06-17,"Texas","join",1
2020-06-17,"Texas","helping",2
2020-06-18,"Texas","safe",1
2020-06-18,"Texas","increase",1
2020-06-18,"Texas","progress",2
2020-06-18,"Texas","accept",1
2020-06-20,"Texas","hope",2
2020-06-21,"Texas","hoax",-2
2020-06-21,"Texas","flu",-2
2020-06-21,"Texas","ensure",1
2020-06-23,"Texas","clean",2
2020-06-25,"Texas","active",1
2020-06-25,"Texas","active",1
2020-06-26,"Texas","hard",-1
2020-06-26,"Texas","love",3
2020-06-26,"Texas","grateful",3
2020-06-27,"Texas","accepted",1
2020-06-27,"Texas","flu",-2
2020-06-27,"Texas","risk",-2
2020-06-27,"Texas","hoax",-2
2020-06-27,"Texas","jokes",2
2020-06-27,"Texas","super",3
2020-06-27,"Texas","ha",2
2020-06-27,"Texas","emergency",-2
2020-06-28,"Texas","fearful",-2
2020-06-30,"Texas","wrong",-2
2020-06-30,"Texas","united",1
2020-06-30,"Texas","true",2
2020-06-30,"Texas","hoping",2
2020-06-30,"Texas","wrong",-2
2020-06-30,"Texas","hate",-3
2020-06-30,"Texas","won",3
2020-07-01,"Texas","care",2
2020-07-01,"Texas","stimulated",1
2020-07-01,"Texas","poor",-2
2020-07-01,"Texas","likes",2
2020-07-05,"Texas","love",3
2020-07-05,"Texas","loved",3
2020-07-05,"Texas","cute",2
2020-07-05,"Texas","sick",-2
2020-07-05,"Texas","leave",-1
2020-07-05,"Texas","care",2
2020-07-05,"Texas","care",2
2020-07-05,"Texas","easy",1
2020-07-05,"Texas","heartbreaking",-3
2020-07-07,"Texas","hard",-1
2020-07-07,"Texas","failed",-2
2020-07-08,"Texas","trap",-1
2020-07-08,"Texas","defender",2
2020-07-08,"Texas","clean",2
2020-07-08,"Texas","fight",-1
2020-07-08,"Texas","enemy",-2
2020-07-09,"Texas","protect",1
2020-07-09,"Texas","god",1
2020-07-10,"Texas","loss",-3
2020-07-10,"Texas","attacked",-1
2020-07-10,"Texas","attack",-1
2020-07-11,"Texas","satisfied",2
2020-07-11,"Texas","bad",-3
2020-07-12,"Texas","ensure",1
2020-07-12,"Texas","conspiracy",-3
2020-07-14,"Texas","ass",-4
2020-07-14,"Texas","fucking",-4
2020-07-17,"Texas","dead",-3
2020-07-17,"Texas","blame",-2
2020-07-17,"Texas","blame",-2
2020-07-17,"Texas","abhorrent",-3
2020-07-17,"Texas","threat",-2
2020-07-17,"Texas","feeling",1
2020-07-17,"Texas","dizzy",-1
2020-07-17,"Texas","feeling",1
2020-07-17,"Texas","dizzy",-1
2020-07-19,"Texas","clever",2
2020-07-19,"Texas","shame",-2
2020-07-19,"Texas","safe",1
2020-07-20,"Texas","questioning",-1
2020-07-20,"Texas","alive",1
2020-07-20,"Texas","lmao",4
2020-07-23,"Texas","supporters",1
2020-07-23,"Texas","healthy",2
2020-07-23,"Texas","blame",-2
2020-07-23,"Texas","worry",-3
2020-07-25,"Texas","attack",-1
2020-07-25,"Texas","fail",-2
2020-07-26,"Texas","joke",2
2020-07-26,"Texas","awful",-3
2020-07-29,"Texas","save",2
2020-07-29,"Texas","manipulation",-1
2020-07-29,"Texas","lied",-2
2020-07-29,"Texas","lied",-2
2020-07-29,"Texas","flu",-2
2020-07-29,"Texas","flu",-2
2020-07-29,"Texas","flu",-2
2020-07-29,"Texas","lied",-2
2020-07-29,"Texas","failed",-2
2020-07-29,"Texas","protect",1
2020-07-30,"Texas","stamina",2
2020-07-30,"Texas","courage",2
2020-07-30,"Texas","bullshit",-4
2020-07-30,"Texas","miracle",4
2020-07-30,"Texas","strong",2
2020-07-30,"Texas","support",2
2020-08-01,"Texas","arrested",-3
2020-08-01,"Texas","threatening",-2
2020-08-01,"Texas","bad",-3
2020-08-01,"Texas","feeling",1
2020-08-01,"Texas","safe",1
2020-08-01,"Texas","cruel",-3
2020-08-01,"Texas","attack",-1
2020-08-01,"Texas","lost",-3
2020-08-01,"Texas","failed",-2
2020-08-01,"Texas","care",2
2020-08-01,"Texas","bad",-3
2020-08-01,"Texas","fine",2
2020-08-01,"Texas","safe",1
2020-08-02,"Texas","accept",1
2020-08-02,"Texas","empty",-1
2020-08-02,"Texas","promises",1
2020-08-02,"Texas","stop",-1
2020-08-02,"Texas","promise",1
2020-08-03,"Texas","anti",-1
2020-08-03,"Texas","solution",1
2020-08-03,"Texas","disappear",-1
2020-08-04,"Texas","terrible",-3
2020-08-04,"Texas","pretty",1
2020-08-04,"Texas","hug",2
2020-08-04,"Texas","difficult",-1
2020-08-04,"Texas","fight",-1
2020-08-04,"Texas","odd",-2
2020-08-04,"Texas","won",3
2020-08-04,"Texas","chance",2
2020-08-04,"Texas","solid",2
2020-08-04,"Texas","win",4
2020-08-06,"Texas","stop",-1
2020-08-08,"Texas","opportunities",2
2020-08-08,"Texas","violence",-3
2020-08-08,"Texas","sincerely",2
2020-08-08,"Texas","support",2
2020-08-08,"Texas","ass",-4
2020-08-08,"Texas","terrible",-3
2020-08-10,"Texas","matter",1
2020-08-10,"Texas","care",2
2020-08-10,"Texas","shit",-4
2020-08-10,"Texas","ban",-2
2020-08-10,"Texas","tired",-2
2020-08-10,"Texas","fucked",-4
2020-08-11,"Texas","care",2
2020-08-11,"Texas","care",2
2020-08-13,"Texas","pay",-1
2020-08-13,"Texas","sick",-2
2020-08-13,"Texas","death",-2
2020-08-13,"Texas","ignorant",-2
2020-08-13,"Texas","incompetent",-2
2020-08-13,"Texas","disgrace",-2
2020-08-15,"Texas","share",1
2020-08-15,"Texas","admitted",-1
2020-08-15,"Texas","lol",3
2020-08-15,"Texas","stop",-1
2020-08-15,"Texas","risk",-2
2020-08-15,"Texas","infected",-2
2020-08-15,"Texas","integrity",2
2020-08-15,"Texas","mandatory",-1
2020-08-15,"Texas","negative",-2
2020-08-15,"Texas","misinformation",-2
2020-08-15,"Texas","fake",-3
2020-08-15,"Texas","hope",2
2020-08-15,"Texas","kill",-3
2020-08-15,"Texas","risk",-2
2020-08-15,"Texas","recommended",2
2020-08-15,"Texas","ignore",-1
2020-08-15,"Texas","recommended",2
2020-08-15,"Texas","healthy",2
2020-08-15,"Texas","recommended",2
2020-08-15,"Texas","natural",1
2020-08-15,"Texas","fear",-2
2020-08-18,"Texas","forget",-1
2020-08-18,"Texas","hero",2
2020-08-18,"Texas","bad",-3
2020-08-18,"Texas","forget",-1
2020-08-19,"Texas","pretty",1
2020-08-19,"Texas","fan",3
2020-08-20,"Texas","funny",4
2020-08-20,"Texas","honor",2
2020-08-23,"Texas","curious",1
2020-08-23,"Texas","exposing",-1
2020-08-23,"Texas","racism",-3
2020-08-25,"Texas","blame",-2
2020-08-25,"Texas","afflicted",-1
2020-08-25,"Texas","unemployment",-2
2020-08-26,"Texas","wrong",-2
2020-08-26,"Texas","bitch",-5
2020-08-26,"Texas","stupid",-2
2020-08-26,"Texas","shameful",-2
2020-08-26,"Texas","protect",1
2020-08-26,"Texas","hoax",-2
2020-08-26,"Texas","save",2
2020-08-27,"Texas","safe",1
2020-08-29,"Texas","positive",2
2020-08-29,"Texas","blame",-2
2020-08-29,"Texas","deficit",-2
2020-08-30,"Texas","death",-2
2020-08-30,"Texas","improve",2
2020-08-30,"Texas","failure",-2
2020-09-02,"Texas","apologize",-1
2020-09-02,"Texas","insult",-2
2020-09-02,"Texas","freedom",2
2020-09-02,"Texas","prevent",-1
2020-09-02,"Texas","limited",-1
2020-09-02,"Texas","free",1
2020-09-02,"Texas","flu",-2
2020-09-02,"Texas","fucking",-4
2020-09-02,"Texas","liars",-3
2020-09-02,"Texas","fake",-3
2020-09-02,"Texas","disappointed",-2
2020-09-07,"Texas","lied",-2
2020-09-08,"Texas","eviction",-1
2020-09-08,"Texas","prisoners",-2
2020-09-12,"Texas","difficult",-1
2020-09-13,"Texas","die",-3
2020-09-14,"Texas","worth",2
2020-09-14,"Texas","worth",2
2020-09-14,"Texas","worth",2
2020-09-14,"Texas","worth",2
2020-09-14,"Texas","worth",2
2020-09-16,"Texas","hoax",-2
2020-09-16,"Texas","forgive",1
2020-09-16,"Texas","debt",-2
2020-09-16,"Texas","debt",-2
2020-09-16,"Texas","forgiving",1
2020-09-16,"Texas","debt",-2
2020-09-17,"Texas","super",3
2020-09-18,"Texas","sick",-2
2020-09-18,"Texas","negative",-2
2020-09-18,"Texas","happy",3
2020-09-18,"Texas","horrible",-3
2020-09-18,"Texas","amazing",4
2020-09-20,"Texas","kill",-3
2020-09-20,"Texas","stop",-1
2020-09-21,"Texas","save",2
2020-09-23,"Texas","wow",4
2020-09-24,"Texas","bad",-3
2020-09-24,"Texas","faith",1
2020-09-24,"Texas","denying",-2
2020-09-24,"Texas","risks",-2
2020-09-24,"Texas","worth",2
2020-09-24,"Texas","deficit",-2
2020-09-25,"Texas","true",2
2020-09-25,"Texas","weak",-2
2020-09-25,"Texas","amazing",4
2020-09-25,"Texas","cares",2
2020-09-28,"Texas","racist",-3
2020-09-28,"Texas","save",2
2020-09-28,"Texas","matter",1
2020-09-28,"Texas","mandatory",-1
2020-09-28,"Texas","trust",1
2020-09-28,"Texas","racist",-3
2020-09-28,"Texas","careful",2
2020-09-28,"Texas","happy",3
2020-09-29,"Texas","worried",-3
2020-09-29,"Texas","desperate",-3
2020-09-29,"Texas","safety",1
2020-09-29,"Texas","sad",-2
2020-09-30,"Texas","sad",-2
2020-09-30,"Texas","dead",-3
2020-09-30,"Texas","sympathy",2
2020-09-30,"Texas","bias",-1
2020-09-30,"Texas","undermines",-2
2020-09-30,"Texas","importance",2
2020-09-30,"Texas","sad",-2
2020-09-30,"Texas","dead",-3
2020-09-30,"Texas","threat",-2
2020-10-02,"Texas","safely",1
2020-10-02,"Texas","conspiracy",-3
2020-10-02,"Texas","ruin",-2
2020-10-02,"Texas","safe",1
2020-10-07,"Texas","pay",-1
2020-10-07,"Texas","cut",-1
2020-10-07,"Texas","pay",-1
2020-10-07,"Texas","cut",-1
2020-10-09,"Texas","refused",-2
2020-10-09,"Texas","war",-2
2020-10-09,"Texas","suffering",-2
2020-10-09,"Texas","unemployment",-2
2020-10-10,"Texas","cares",2
2020-10-10,"Texas","scare",-2
2020-10-10,"Texas","failure",-2
2020-10-10,"Texas","dump",-1
2020-10-10,"Texas","moron",-3
2020-10-10,"Texas","competent",2
2020-10-10,"Texas","forget",-1
2020-10-10,"Texas","increased",1
2020-10-10,"Texas","bad",-3
2020-10-12,"Texas","threatened",-2
